C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Huelva,Chalet,Avenida de las Cumbres,15.0,3,255000
Andalucia,Huelva,Atico,Plaza Soledad,119.0,3,187500
Andalucia,Huelva,Atico,Centro,129.0,4,369082
Andalucia,Huelva,Atico,Avenida de Islantilla,108.0,3,260000
Andalucia,Huelva,Piso,Ayamonte Pueblo,109.0,3,179000
Andalucia,Huelva,Piso,La Florida - Vistalegre,149.0,4,234600
Andalucia,Huelva,Piso,Reina Victoria - Matadero,113.0,3,155000
Andalucia,Huelva,Chalet,Ayamonte Pueblo,145.0,4,179000
Andalucia,Huelva,Piso,Ayamonte Pueblo,100.0,2,116900
Andalucia,Huelva,Chalet,Ayamonte Pueblo,116.0,3,309000
Andalucia,Huelva,Duplex,Ayamonte Pueblo,63.0,2,110000
Andalucia,Huelva,Piso,Camino del Saladillo,115.0,4,160000
Andalucia,Huelva,Piso,La Hispanidad - Verdeluz,104.0,3,133000
Andalucia,Huelva,Atico,Centro,91.0,4,185000
Andalucia,Huelva,Chalet,Calle Bollullos,2.473,10,3500000
Andalucia,Huelva,Atico,Avenida de Islantilla 263,110.0,3,247500
Andalucia,Huelva,Chalet,Avenida de las Cumbres s/n,20.0,4,207000
Andalucia,Huelva,Chalet,Avenida Calamar 16,144.0,4,205000
Andalucia,Huelva,Chalet,Avenida Barranco del moro 16,119.0,3,207000
Andalucia,Huelva,Chalet,Calle Islas Baleares,137.0,2,269000
Andalucia,Huelva,Piso,Calle de los Picapinos,63.0,1,167000
Andalucia,Huelva,Chalet,Calle Choco esquina Boga 9,250.0,5,395000
Andalucia,Huelva,Chalet,Paseo de la Chirina 12170,100.0,3,204990
Andalucia,Huelva,Chalet,Calle de los sauces,174.0,5,339000
Andalucia,Huelva,Chalet,Avenida de las Cumbres,35.0,3,145000
Andalucia,Huelva,Chalet,Calle Garcia Lorca s/n,130.0,4,219900
Andalucia,Huelva,Chalet,Calle Holanda s/n,40.0,4,179900
Andalucia,Huelva,Piso,Avenida las Cordonices,117.0,3,239000
Andalucia,Huelva,Chalet,Calle Barriada de la Paz,250.0,4,740000
Andalucia,Huelva,Chalet,Urbanizacion las Palmeritas,900.0,4,340000
Andalucia,Huelva,Chalet,Paseo de la Chirina,82.0,3,198000
Andalucia,Huelva,Chalet,Paseo de la Chirina,25.0,3,209000
Andalucia,Huelva,Chalet,Urbanizacion UER24,12.0,2,130000
Andalucia,Huelva,Chalet,Avenida de las Cumbres,136.0,4,175000
Andalucia,Huelva,Chalet,Calle Canaveral,76.0,2,155000
Andalucia,Huelva,Chalet,Urbanizacion UER28,15.0,3,156000
Andalucia,Huelva,Chalet,Calle Vicente F. Campos,233.0,6,498000
Andalucia,Huelva,Piso,Avenida Italia,192.0,5,295000
Andalucia,Huelva,Chalet,Calle Canaveral 17,72.0,2,144995
Andalucia,Huelva,Piso,Urbanizacion Puntamar 1,90.0,2,224900
Andalucia,Huelva,Chalet,Ayamonte Pueblo,117.0,4,380000
Andalucia,Huelva,Piso,Nuevo Parque - Los Rosales - Trafico Pesado,92.0,3,115000
Andalucia,Huelva,Piso,Fuentepina,135.0,4,97260
Andalucia,Huelva,Atico,Avenida del Carnaval,50.0,1,105000
Andalucia,Huelva,Chalet,Fuenteheridos,206.0,8,270000
Andalucia,Huelva,Piso,Paseo Blasco Ibanez,90.0,2,129000
Andalucia,Huelva,Piso,Avenida Juan Pablo II,74.0,2,139000
Andalucia,Huelva,Piso,Avenida Juan Pablo II,89.0,2,124500
Andalucia,Huelva,Piso,Avenida islantilla 5,55.0,1,220000
Andalucia,Huelva,Chalet,Avenida San Sebastian,126.0,4,550000
Andalucia,Huelva,Chalet,Calle Rafael Alberti,111.0,3,150000
Andalucia,Huelva,Chalet,Calle Granado 8,173.0,5,870000
Andalucia,Huelva,Chalet,Calle Sor Eloisa,120.0,3,89000
Andalucia,Huelva,Piso,Calle Moncayo 7,95.0,3,62000
Andalucia,Huelva,Piso,Calle de Jose Perez Barroso,123.0,4,169000
Andalucia,Huelva,Piso,Calle Santa Maria de la Blanca,138.0,3,59000
Andalucia,Huelva,Piso,Centro,90.0,3,77000
Andalucia,Huelva,Piso,Calle Casa de Santa Margarita,131.0,2,225000
Andalucia,Huelva,Piso,Calle Brasil 2 D,90.0,2,105000
Andalucia,Huelva,Piso,Solar PP4 Vistalegre 6,89.0,3,239700
Andalucia,Huelva,Piso,Paseo Blasco Ibanez 2,103.0,3,175900
Andalucia,Huelva,Atico,Avenida del Carnaval 43,102.0,3,165000
Andalucia,Huelva,Piso,Solar PP4 Vistalegre 6,89.0,4,303200
Andalucia,Huelva,Piso,Solar PP4 Vistalegre 6,89.0,3,231400
Andalucia,Huelva,Piso,Paseo Blasco Ibanez 2,69.0,2,135000
Andalucia,Huelva,Atico,Avenida de la Playa 43,110.0,3,420000
Andalucia,Huelva,Duplex,Avenida del Deporte,108.0,3,179500
Andalucia,Huelva,Chalet,Paseo Barranco del Moro 1,93.0,3,229000
Andalucia,Huelva,Piso,Calle guatemala,105.0,3,159000
Andalucia,Huelva,Piso,Calle lope de rueda,100.0,2,109000
Andalucia,Huelva,Piso,Avenida Alcalde Narciso Martin Navarro,130.0,3,125000
Andalucia,Huelva,Piso,Avenida de las Codornices,87.0,2,229000
Andalucia,Huelva,Piso,Paseo Blasco Ibanez,112.0,2,139000
Andalucia,Huelva,Piso,Avenida Juan Pablo II,99.0,2,129000
Andalucia,Huelva,Piso,Paseo Blasco Ibanez,89.0,2,129000
Andalucia,Huelva,Piso,Lope de Rueda 34,85.0,2,117000
Andalucia,Huelva,Piso,Calle Valdelarco,78.0,3,125000
Andalucia,Huelva,Chalet,La Zarza - Perrunal,85.0,3,120000
Andalucia,Huelva,Chalet,Corteconcepcion,86.0,3,154000
Andalucia,Huelva,Piso,Calle Vazquez Lopez 31 -19,120.0,3,210000
Andalucia,Huelva,Piso,Parcela 8 sector Nuevo Rompido Oeste s/n,97.0,3,387000
Andalucia,Huelva,Piso,Parcela 8 sector Nuevo Rompido Oeste s/n,77.0,2,316000
Andalucia,Huelva,Piso,Calle Jesus del Calvario,133.21,4,216263
Andalucia,Huelva,Piso,Parcela 8 sector Nuevo Rompido Oeste s/n,69.0,2,317000
Andalucia,Huelva,Chalet,Calle concha 1,115.0,3,497000
Andalucia,Huelva,Chalet,la romeria 17,391.0,8,595000
Andalucia,Huelva,Piso,Paseo de las Cumbres s/n,111.0,2,255000
Andalucia,Huelva,Piso,Calle Punta Umbria,93.0,3,88500
Andalucia,Huelva,Piso,Calle Honduras 3,90.0,3,145000
Andalucia,Huelva,Chalet,Urbanizacion las Palmeritas,548.0,4,289000
Andalucia,Huelva,Chalet,Avenida del Carnaval,117.0,3,340000
Andalucia,Huelva,Chalet,Calle Lope de vega,430.0,3,845000
Andalucia,Huelva,Piso,Paseo de las cumbres s/n,77.0,2,198000
Andalucia,Huelva,Chalet,Avenida de las Cumbres 1,83.0,3,205000
Andalucia,Huelva,Chalet,Calle Lopez de Ayala,167.0,4,310000
Andalucia,Huelva,Chalet,Urb. Las Colinas,212.0,7,250000
Andalucia,Huelva,Piso,Calle Felipe Hidalgo,95.0,3,109000
Andalucia,Huelva,Duplex,Avenida de Islantilla,125.0,3,429000
Andalucia,Huelva,Piso,Calle Golf Norte A-7,113.0,2,159900
Andalucia,Huelva,Chalet,Calle Lopez de Ayala,815.0,5,449000
Andalucia,Huelva,Chalet,Calle Las Tapias,145.0,3,139500
Andalucia,Huelva,Piso,Avenida de los Cisnes,71.0,2,239000
Andalucia,Huelva,Casa Rural,Camino del Cabezo Gordo,150.0,4,390000
Andalucia,Huelva,Chalet,Calle Miguel de Unamuno,169.0,3,189000
Andalucia,Huelva,Casa Rural,DS Fontanilla,4.35,5,459000
Andalucia,Huelva,Chalet,barrio estacion de tren,150.0,4,68000
Andalucia,Huelva,Chalet,Calle Jorge de Guillen,169.0,3,189000
Andalucia,Huelva,Chalet,Calle Ejido,96.0,3,129000
Andalucia,Huelva,Chalet,Calle Jorge Guillen,121.0,2,129000
Andalucia,Huelva,Chalet,Avenida de San Blas,109.0,4,135000
Andalucia,Huelva,Chalet,Calle Nueva Huerta,200.0,3,279000
Andalucia,Huelva,Casa Rural,A-474,197.0,5,518000
Andalucia,Huelva,Piso,Calle Lope de rueda,89.0,2,125000
Andalucia,Huelva,Piso,Avenida de la Playa,97.0,2,219000
Andalucia,Huelva,Atico,Calle Casa de Santa Margarita,110.0,3,329500
Andalucia,Huelva,Chalet,Calle Casa de Santa Margarita,184.0,4,439000
Andalucia,Huelva,Piso,Paseo Blasco Ibanez,89.0,2,139000
Andalucia,Huelva,Chalet,Camino de la Noria,224.0,4,229000
Andalucia,Huelva,Chalet,Pinares de Lepe,20.0,3,139000
Andalucia,Huelva,Piso,Calle Chaveta,96.0,2,195000
Andalucia,Huelva,Chalet,Urb. Las Colinas,212.0,7,250000
