Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Casa Rural,Mora de Rubielos,280000,1,450280,Teruel,Aragón
Casa Rural,La Puebla de Valverde,460600,1,460,Teruel,Aragón
Casa Rural,Camarena de la Sierra,65000,4,30,Teruel,Aragón
Casa Rural,Calle Eras 1,20000,4,108,Teruel,Aragón
Piso,Calle el Cerezo,89900,3,110,Teruel,Aragón
Piso,SAN MIGUEL 7,181000,3,91,Teruel,Aragón
Piso,Calle Carmen 9,112000,3,109,Teruel,Aragón
Chalet,Cedrillas,89000,3,20,Teruel,Aragón
Piso,Manzanera,80000,2,63,Teruel,Aragón
Casa Rural,Castralvo - Villaespesa - Aldehuela,198000,4,350,Teruel,Aragón
Chalet,Cella,72000,3,124,Teruel,Aragón
Casa Rural,Manzanera,165000,3,766,Teruel,Aragón
Piso,SAN MIGUEL 7,181000,3,95,Teruel,Aragón
Casa Rural,Albentosa,75000,4,70,Teruel,Aragón
Chalet,Calle las Parras,320000,5,300,Teruel,Aragón
Casa Rural,Cella,43000,3,30,Teruel,Aragón
Piso,Vega de la Selva 7,70000,1,60,Teruel,Aragón
Casa Rural,Rubielos de Mora,315000,6,230,Teruel,Aragón
Casa Rural,San valero,22000,0,32,Teruel,Aragón
Chalet,MAYOR 16,110000,4,137,Teruel,Aragón
Casa Rural,Manzanera,75000,4,122,Teruel,Aragón
Casa Rural,Manzanera,42000,5,245,Teruel,Aragón
Ático,San Roque 41,90000,2,72,Teruel,Aragón
Piso,Calle Yagüe de Salas 22,120000,3,95,Teruel,Aragón
Casa Rural,Camarena de la Sierra,130000,8,70,Teruel,Aragón
Casa Rural,Albentosa,595000,1,1400,Teruel,Aragón
Casa Rural,Torres de Albarracín,157500,6,243,Teruel,Aragón
Casa Rural,Manzanera,85000,1,235603,Teruel,Aragón
Casa Rural,Calle Calvario 13,42000,5,296,Teruel,Aragón
Casa Rural,Calle Carmen 33 -31,18000,2,64,Teruel,Aragón
Duplex,Calle el Cerezo,80800,2,65,Teruel,Aragón
Chalet,Centro,410000,7,285,Teruel,Aragón
Duplex,SANTA LUCIA 11,170000,4,134,Teruel,Aragón
Casa Rural,La Puebla de Valverde,150000,1,787,Teruel,Aragón
Chalet,Cedrillas,90000,2,20,Teruel,Aragón
Casa Rural,Calle Parador 19 -21,160000,5,260,Teruel,Aragón
Casa Rural,Monreal del Campo,350000,31,4727,Teruel,Aragón
Casa Rural,Manzanera,75000,2,64,Teruel,Aragón
Duplex,Urbanización Vega de la Selva 1 11,125000,2,73,Teruel,Aragón
Casa Rural,Mora de Rubielos,145000,4,13790,Teruel,Aragón
Casa Rural,Mora de Rubielos,280000,1,450280,Teruel,Aragón
Piso,Cella,85000,4,126,Teruel,Aragón
Casa Rural,Calle San Roque Alto 8,43000,4,100,Teruel,Aragón
Casa Rural,San Juan,48000,4,124,Teruel,Aragón
Chalet,Calle baja,45000,0,412,Teruel,Aragón
Casa Rural,Calle Castillo 23,48000,5,295,Teruel,Aragón
Duplex,Calle Trascorrales,160000,3,128,Teruel,Aragón
Chalet,Calle los Azafranes 1,115000,4,71,Teruel,Aragón
Chalet,Calle Baja de Carlos I,148000,2,190,Teruel,Aragón
Piso,Alcalá de la Selva,123000,3,112,Teruel,Aragón
Casa Rural,Fuentes-Claras,75000,3,42,Teruel,Aragón
Casa Rural,Fuentes-Calientes,120000,5,145,Teruel,Aragón
Piso,San León - El Carmen,160000,3,32,Teruel,Aragón
Chalet,Calle baja,45000,0,412,Teruel,Aragón
Piso,Orihuela del Tremedal,39000,2,4,Teruel,Aragón
Duplex,Calle Valdelinares 2,112000,2,71,Teruel,Aragón
Chalet,Barrios periféricos,95000,6,250,Teruel,Aragón
Casa Rural,Villel,25000,3,116,Teruel,Aragón
Piso,Avenida Manuel Gonzalvo,138500,2,77,Teruel,Aragón
Piso,Torres de Albarracín,110000,4,74,Teruel,Aragón
Casa Rural,Villarquemado,75000,6,147,Teruel,Aragón
Chalet,San Agustin,90000,2,10018,Teruel,Aragón
Casa Rural,unnamed road,283000,0,500,Teruel,Aragón
Piso,Desvio,92000,4,141,Teruel,Aragón
Duplex,Calle Trascorrales,160000,3,128,Teruel,Aragón
Piso,Ensanche - Fuenfresca,138000,1,52,Teruel,Aragón
Piso,Calle Mayor,70000,3,258,Teruel,Aragón
Chalet,Calle Palomera 4,129000,4,150,Teruel,Aragón
Piso,Carrel - San Julián - Arrabal,160000,4,124,Teruel,Aragón
Piso,Cella,95000,3,4,Teruel,Aragón
Chalet,San León - El Carmen,295000,6,45,Teruel,Aragón
Chalet,Mas Blanco s/n SN,249000,6,87,Teruel,Aragón
Chalet,Calle del Rosario,17500,3,114,Teruel,Aragón
Casa Rural,Alcalá de la Selva,85000,1,39369,Teruel,Aragón
Duplex,CAÑIZAREJO,127000,4,237,Teruel,Aragón
Chalet,Calle Horno Alto,490000,3,358,Teruel,Aragón
Casa Rural,Torres de Albarracín,220000,7,272,Teruel,Aragón
Casa Rural,Alcalá de la Selva,85000,1,48888,Teruel,Aragón
Chalet,Calaceite,320000,6,630,Teruel,Aragón
Piso,Barrios periféricos,72000,1,60,Teruel,Aragón
Casa Rural,Castralvo - Villaespesa - Aldehuela,198000,5,350,Teruel,Aragón
Piso,Cella,92000,3,4,Teruel,Aragón
Chalet,Calle Aduana 9,49900,6,18,Teruel,Aragón
Chalet,Calle del Carmen,89000,4,151,Teruel,Aragón
Casa Rural,Barrios periféricos,99000,2,2121,Teruel,Aragón
Casa Rural,Sarrion,112000,3,100,Teruel,Aragón
Casa Rural,Guadalaviar,100000,2,71,Teruel,Aragón
Casa Rural,Torres de Albarracín,220000,7,272,Teruel,Aragón
Piso,San León - El Carmen,160000,3,32,Teruel,Aragón
Chalet,San León - El Carmen,295000,6,45,Teruel,Aragón
Casa Rural,San Juan,48000,4,125,Teruel,Aragón
Piso,Carrel - San Julián - Arrabal,119000,3,82,Teruel,Aragón
Chalet,Barrios periféricos,95000,6,250,Teruel,Aragón
Casa Rural,Cretas,499000,6,8368,Teruel,Aragón
Chalet,Calle Baja de Carlos I,148000,2,190,Teruel,Aragón
Piso,Calle Arrabal,95000,2,80,Teruel,Aragón
Piso,Cella,92000,3,4,Teruel,Aragón
Piso,Torres de Albarracín,110000,4,74,Teruel,Aragón
Duplex,Calle Valdelinares 2,112000,2,72,Teruel,Aragón
Piso,Torres de Albarracín,110000,4,74,Teruel,Aragón
Piso,Valacloche,55000,2,78,Teruel,Aragón
Casa Rural,Albentosa,77000,4,15,Teruel,Aragón
Piso,Carrel - San Julián - Arrabal,163000,5,193,Teruel,Aragón
Casa Rural,Guadalaviar,100000,2,62,Teruel,Aragón
Casa Rural,Villarquemado,75000,6,147,Teruel,Aragón
Duplex,Calle Trascorrales,160000,3,128,Teruel,Aragón
Chalet,Calle Aduana 9,49900,6,18,Teruel,Aragón
Piso,Calle el Puntal,64000,2,71,Teruel,Aragón
Piso,Ensanche - Fuenfresca,118000,1,46,Teruel,Aragón
Casa Rural,Calle Iglesia,66000,8,443,Teruel,Aragón
Chalet,Calle Sol,150000,8,150,Teruel,Aragón
Casa Rural,Calle Prado,44000,6,64,Teruel,Aragón
Casa Rural,Camañas,67000,1,10,Teruel,Aragón
Chalet,Calle Barrio Verde,48000,2,174,Teruel,Aragón
Chalet,Plaza Castel,130000,11,450,Teruel,Aragón
Chalet,Barrios periféricos,270000,3,2154,Teruel,Aragón
Piso,Manzanera,42000,3,107,Teruel,Aragón
Piso,San Agustin,90000,2,62,Teruel,Aragón
Piso,Plaza Jaime García Herranz 9,68000,4,100,Teruel,Aragón
Casa Rural,Calle Castillo,35000,5,184,Teruel,Aragón
Piso,Calle Ainsas,169000,4,140,Teruel,Aragón
Piso,Calle Brenca,75000,3,105,Teruel,Aragón
Casa Rural,Calle Horno,78000,4,156,Teruel,Aragón
Chalet,Calle Alfonso II,99000,3,40,Teruel,Aragón
Casa Rural,Calle Aragón,93000,5,230,Teruel,Aragón
Casa Rural,Manzanera,25000,1,42,Teruel,Aragón
Chalet,Barrio la Guea,228000,3,7000,Teruel,Aragón
Piso,Plaza Jaime García Herranz 9,68000,4,100,Teruel,Aragón
Chalet,Barrios periféricos,270000,3,2154,Teruel,Aragón
Casa Rural,Royuela,23000,3,113,Teruel,Aragón
Piso,Manzanera,42000,3,116,Teruel,Aragón
Casa Rural,Villel,65000,6,50,Teruel,Aragón
Casa Rural,Calle Aragón,93000,5,230,Teruel,Aragón
Chalet,Plaza Cervantes,70000,6,85,Teruel,Aragón
Casa Rural,Calle Horno,78000,4,156,Teruel,Aragón
Piso,Calle el Puntal,48000,2,68,Teruel,Aragón
Chalet,Calle Sol,150000,8,150,Teruel,Aragón
Casa Rural,Calle Castillo,35000,5,187,Teruel,Aragón
Chalet,Calle Baja 26,18500,2,30,Teruel,Aragón
Casa Rural,Via sin nombre s/n,80000,1,499,Teruel,Aragón
Casa Rural,Calle Rocasolano 43,160000,7,267,Teruel,Aragón
Piso,Plaza Cervantes 10,36500,3,91,Teruel,Aragón
Chalet,Alcalá de la Selva,900000,5,4000,Teruel,Aragón
Casa Rural,Calaceite,420000,3,112,Teruel,Aragón
Piso,Avenida Valencia s/n,79000,2,80,Teruel,Aragón
Casa Rural,Calle Rincón,175000,1,55,Teruel,Aragón
Chalet,TE-V-9025,24000,4,368,Teruel,Aragón
Casa Rural,Rubielos de Mora,225000,3,189,Teruel,Aragón
Piso,Avenida de Aragón 41,250000,5,142,Teruel,Aragón
Casa Rural,Calle Fuentes Altas 26,33000,6,206,Teruel,Aragón
Piso,Avenida Zaragoza 15,89500,3,18,Teruel,Aragón
Chalet,Calle Estrella Polar,160000,3,99,Teruel,Aragón
Duplex,Camino de Gea,135000,4,126,Teruel,Aragón
Casa Rural,Calle Santa Bárbara 15,23000,4,141,Teruel,Aragón
Piso,Calle Santa Ana 4,67000,1,46,Teruel,Aragón
Casa Rural,Calle Iglesia 4,25000,8,446,Teruel,Aragón
Piso,Rambla San Julián,139000,3,100,Teruel,Aragón
Chalet,Calle calvario 2,69000,4,149,Teruel,Aragón
Piso,Avenida Zaragoza s/n,29500,3,100,Teruel,Aragón
Casa Rural,Norte 1,23500,4,190,Teruel,Aragón
Duplex,Calle Amantes 1,215000,2,64,Teruel,Aragón
Chalet,Mora de Rubielos,145000,5,185,Teruel,Aragón
Estudio,Calle Muro Santiago,69000,0,43,Teruel,Aragón
Piso,Calle Nuestra Señora de Loreto,109000,2,68,Teruel,Aragón
Casa Rural,Urbanización Sol y Nieve 10,320000,3,102,Teruel,Aragón
Casa Rural,Calle San Antón 26,15000,3,30,Teruel,Aragón
Estudio,Rambla Baja 214,45000,0,166,Teruel,Aragón
Estudio,Rambla Baja 214,45000,0,166,Teruel,Aragón
Piso,Avenida Zaragoza 15,89500,3,18,Teruel,Aragón
Chalet,Calle calvario 2,69000,4,133,Teruel,Aragón
Casa Rural,Calle Hospital 16,120000,5,194,Teruel,Aragón
Duplex,Camino de Gea,135000,4,153,Teruel,Aragón
Casa Rural,Calle Iglesia 4,25000,8,446,Teruel,Aragón
Casa Rural,Urbanización Sol y Nieve 10,320000,3,117,Teruel,Aragón
Chalet,Calle Muro,500000,5,1270,Teruel,Aragón
Casa Rural,Rambla PARTIDA LA,185000,4,145,Teruel,Aragón
Casa Rural,Singra,60000,3,119,Teruel,Aragón
Piso,Avenida Albalate 11,68200,3,87,Teruel,Aragón
Piso,Urbanizacion Santa Maria,69000,2,77,Teruel,Aragón
Casa Rural,Avenida San Miguel 22,125000,6,214,Teruel,Aragón
Chalet,Calle molino,65000,3,150,Teruel,Aragón
Piso,Avenida Bartolomé Esteban,80000,2,40,Teruel,Aragón
Casa Rural,Pozondon,35000,2,80,Teruel,Aragón
Chalet,Calle Minas 10,395000,4,155,Teruel,Aragón
Chalet,Castralvo - Villaespesa - Aldehuela,400000,5,100,Teruel,Aragón
Chalet,alta 15,27500,4,138,Teruel,Aragón
Piso,Herrería s/n,20000,1,59,Teruel,Aragón
Chalet,Calle Poniente Alta 34,150000,4,135,Teruel,Aragón
Casa Rural,Calle josé rivera 23,60000,3,110,Teruel,Aragón
Piso,Calle Santa Ana 103,110000,2,37,Teruel,Aragón
Piso,Calle fuente 7,75000,2,61,Teruel,Aragón
Chalet,Calle Muro Santiago 63,480000,8,74,Teruel,Aragón
Chalet,Ronda Castelserás 1 KmdesdeAlcaiz,320000,4,2000,Teruel,Aragón
Casa Rural,Calle San Roque 10,59500,6,225,Teruel,Aragón
Casa Rural,Calle EL SOL 52,65000,3,180,Teruel,Aragón
Chalet,Calle Joaquín Costa 30,24900,4,26,Teruel,Aragón
Chalet,Carretera de Aliaga 1,190000,4,210,Teruel,Aragón
Casa Rural,Calle Peña Grande 38,95000,6,60,Teruel,Aragón
Casa Rural,Calle San Roque,10500,1,60,Teruel,Aragón
Casa Rural,Calle la Palanqueta 10,145000,8,60,Teruel,Aragón
Chalet,Calle las Eras 17,153000,3,100,Teruel,Aragón
Casa Rural,Calle Isidro Amela 26,30000,2,49,Teruel,Aragón
Casa Rural,Poligono 29 1,150000,2,5800,Teruel,Aragón
Chalet,Cuesta Jardinera 23,225000,6,221,Teruel,Aragón
Piso,Ensanche - Fuenfresca,179000,4,135,Teruel,Aragón
Piso,Calle el Pilar 1,94000,2,18,Teruel,Aragón
Chalet,Barrio los Ibañez s/n Sinnumero,75000,3,107,Teruel,Aragón
Piso,Calle el Pilar 1,94000,2,18,Teruel,Aragón
Chalet,Pedro Lain Entralgo 10,229000,3,250,Teruel,Aragón
Chalet,Calle Plana Sancho 71,155000,4,250,Teruel,Aragón
Piso,Avenida Albalate 11,135000,5,135,Teruel,Aragón
Chalet,Calle Iglesia 26,300000,6,214,Teruel,Aragón
Piso,Calle Santa Ana 103,110000,2,37,Teruel,Aragón
Chalet,Calle Virgen de Nazaret 3,440000,5,181,Teruel,Aragón
Casa Rural,BALSA,15000,3,118,Teruel,Aragón
Casa Rural,Calle Peña Grande 38,95000,6,60,Teruel,Aragón
Casa Rural,Calle Carmen 2,73000,5,180,Teruel,Aragón
Chalet,Calle Fondón 20,60000,7,254,Teruel,Aragón
Casa Rural,Calle Tres Esquinas 5 -7,55000,5,223,Teruel,Aragón
Chalet,Cuesta Jardinera 23,225000,6,223,Teruel,Aragón
Piso,Calle Nueva 4,550000,5,40,Teruel,Aragón
Piso,Ensanche - Fuenfresca,179000,4,145,Teruel,Aragón
Chalet,Cella,85000,3,170,Teruel,Aragón
Chalet,Calle la Fuente s/n sn,120000,5,83,Teruel,Aragón
Casa Rural,Calle Cubillo 1 N,95000,5,198,Teruel,Aragón
Casa Rural,Calle Pío XII 1 A,82000,8,306,Teruel,Aragón
Chalet,Calle Motorrita 3,250000,6,247,Teruel,Aragón
Casa Rural,Calle Medio 33,25000,5,160,Teruel,Aragón
Chalet,Calle las Eras 17,153000,3,100,Teruel,Aragón
Casa Rural,Calle San Cristóbal 10,125000,3,118,Teruel,Aragón
Chalet,Avenida de Zaragoza 38,80000,2,346,Teruel,Aragón
Chalet,Calle Joaquín Costa 30,24900,4,26,Teruel,Aragón
Casa Rural,Calle Carnicería 5,52000,4,350,Teruel,Aragón
Chalet,Calle Muro Santiago 63,480000,8,74,Teruel,Aragón
Casa Rural,- s/n,47000,5,13,Teruel,Aragón
Casa Rural,Poligono 29 1,150000,2,5800,Teruel,Aragón
Casa Rural,Calle San Lorenzo 15,44950,5,180,Teruel,Aragón
Casa Rural,Calle la Vuelta 2,215000,8,350,Teruel,Aragón
Casa Rural,Calle Cantarerías 12,42000,3,8,Teruel,Aragón
Casa Rural,Unnamed Road s/n,595000,6,244,Teruel,Aragón
Piso,Valderrobres,100000,3,105,Teruel,Aragón
Casa Rural,Calle Isidro Amela 26,30000,2,49,Teruel,Aragón
Casa Rural,Calle la Palanqueta 10,145000,8,60,Teruel,Aragón
Duplex,Barrio Troya,115000,2,80,Teruel,Aragón
Casa Rural,Calle Carlos Prats 45,20000,4,158,Teruel,Aragón
Chalet,Calle Pedrera 8,200000,3,92,Teruel,Aragón
Casa Rural,Calle San Roque 10,59500,6,221,Teruel,Aragón
Chalet,Calle Virgen de Nazaret 3,440000,5,192,Teruel,Aragón
Piso,Calle fuente 7,75000,2,77,Teruel,Aragón
Casa Rural,Calle Tres Esquinas 5 -7,55000,5,223,Teruel,Aragón
Casa Rural,Extramuro 1,115000,3,105,Teruel,Aragón
Piso,Utrillas,36500,3,30,Teruel,Aragón
Casa Rural,Calle EL SOL 52,65000,3,180,Teruel,Aragón
Piso,Ensanche - Fuenfresca,179000,4,149,Teruel,Aragón
Casa Rural,La Fresneda,14500,1,45,Teruel,Aragón
Casa Rural,Calle Cantarerías 12,42000,3,8,Teruel,Aragón
Piso,Valderrobres,100000,3,105,Teruel,Aragón
Casa Rural,Calle Carmen 2,73000,5,180,Teruel,Aragón
Chalet,Cella,85000,3,170,Teruel,Aragón
Chalet,Avenida de Zaragoza 38,80000,2,346,Teruel,Aragón
Casa Rural,Calle Peña Grande 38,95000,6,60,Teruel,Aragón
Casa Rural,Calle Cubillo 1 N,95000,5,164,Teruel,Aragón
Chalet,Cabra de Mora,299000,7,254,Teruel,Aragón
Chalet,Calle Horno Viejo 16,115323,7,275,Teruel,Aragón
Chalet,Calle Teruel 8,92000,2,76,Teruel,Aragón
Piso,Eras del Molino,83000,1,47,Teruel,Aragón
Piso,Cella,95000,3,4,Teruel,Aragón
Chalet,Calle Jerónimo Soriano 13,696000,6,200,Teruel,Aragón
Chalet,Cabra de Mora,299000,7,274,Teruel,Aragón
Casa Rural,CV-175 40,550000,6,233,Teruel,Aragón
Chalet,Visiedo,10000,5,190,Teruel,Aragón
Casa Rural,Calle Mayor 56,90000,5,172,Teruel,Aragón
Piso,Cella,90000,3,11,Teruel,Aragón
Duplex,Urbanización Vega de la Selva 1,92000,2,79,Teruel,Aragón
Chalet,Camino Cerrito Mas de Peirón 15,215000,3,250,Teruel,Aragón
Casa Rural,Calle Calvario Bajo 1,67000,5,188,Teruel,Aragón
Chalet,Celadas,198000,4,142,Teruel,Aragón
Chalet,Calle Rociadero 11 A,157500,6,201,Teruel,Aragón
Piso,Avenida Mijares,65000,4,134,Teruel,Aragón
Casa Rural,Calle La Iglesia 18,85000,3,104,Teruel,Aragón
Piso,Calle La Parra,59500,3,83,Teruel,Aragón
Chalet,Visiedo,47000,3,105,Teruel,Aragón
Casa Rural,Calle de la Iglesia 10,29000,8,379,Teruel,Aragón
Piso,Avenida Zaragoza s/n,86500,3,97,Teruel,Aragón
Piso,Ronda del Parque 2,183000,4,144,Teruel,Aragón
Piso,Medio,95000,3,120,Teruel,Aragón
Casa Rural,Real,48000,3,106,Teruel,Aragón
Duplex,Urbanización Vega de la Selva 1,92000,2,67,Teruel,Aragón
Chalet,Calle Horno Viejo 16,115323,7,254,Teruel,Aragón
Piso,Olba,88000,3,80,Teruel,Aragón
Chalet,Oliete,79000,6,331,Teruel,Aragón
Chalet,Fuentes de Rubielos,163000,6,234,Teruel,Aragón
Chalet,Castellote,180000,5,199,Teruel,Aragón
Piso,Agustin Planas Sancho,70000,2,70,Teruel,Aragón
Casa Rural,Partida Blanquillo s/n,48000,0,380,Teruel,Aragón
Chalet,Peñarroya de Tastavins,49000,4,159,Teruel,Aragón
Chalet,Mosqueruela,125000,5,168,Teruel,Aragón
Piso,Rubielos de Mora,74500,2,73,Teruel,Aragón
Casa Rural,Calle Aguera 12,58000,5,165,Teruel,Aragón
Piso,Bronchales,99000,3,86,Teruel,Aragón
Chalet,Castellote,85000,4,129,Teruel,Aragón
Piso,CL SAN JORGE 4,150000,6,218,Teruel,Aragón
Casa Rural,Alcañiz,37000,4,1760,Teruel,Aragón
Chalet,Calle San Lorenzo s/n,36500,4,128,Teruel,Aragón
Chalet,Orrios,36000,7,216,Teruel,Aragón
Casa Rural,Calle el más 3,68900,2,53,Teruel,Aragón
Casa Rural,Andorra,37000,4,1360,Teruel,Aragón
Casa Rural,Calle Hispano América,59500,3,56,Teruel,Aragón
Casa Rural,La Rocha Alta,110000,5,172,Teruel,Aragón
Chalet,Fuentes de Rubielos,255000,3,104,Teruel,Aragón
Piso,Monreal del Campo,62000,3,83,Teruel,Aragón
Chalet,Nogueruelas,132000,4,142,Teruel,Aragón
Piso,Calle Teniente Moore 16,105500,3,102,Teruel,Aragón
Chalet,Rubielos de Mora,215000,4,127,Teruel,Aragón
Chalet,Castellote,166000,3,104,Teruel,Aragón
Chalet,CASA VOLEA -LA VERDEJA s/n,265000,3,88,Teruel,Aragón
Chalet,Castellote,45000,5,266,Teruel,Aragón
Piso,MAYOR 92,105000,4,153,Teruel,Aragón
Casa Rural,Valderrobres,350000,4,150,Teruel,Aragón
Casa Rural,Calaceite,650000,10,584,Teruel,Aragón
Piso,Calle El Plano,83000,2,85,Teruel,Aragón
Chalet,CL SAN JOSE 25,34000,3,118,Teruel,Aragón
Chalet,Calle Santa Bárbara,38000,4,274,Teruel,Aragón
Piso,Calle Mayor,49100,2,45,Teruel,Aragón
Duplex,Avenida América,247000,4,141,Teruel,Aragón
Piso,Calle Caldereros,32000,3,113,Teruel,Aragón
Piso,Calle Mayor,37000,3,56,Teruel,Aragón
Chalet,Calle Horno,40700,4,198,Teruel,Aragón
Piso,Calle Caldereros,32000,3,101,Teruel,Aragón
Piso,Ensanche - Fuenfresca,440000,4,153,Teruel,Aragón
Piso,Cuesta la Casica,44700,2,62,Teruel,Aragón
Piso,Avenida Valencia,69000,2,65,Teruel,Aragón
Piso,Calle Montalbán,60300,3,91,Teruel,Aragón
Piso,Calle Nuestra Señora de Loreto,79000,1,52,Teruel,Aragón
Chalet,Calle Zaragoza,88000,5,195,Teruel,Aragón
Chalet,Cella,208000,3,108,Teruel,Aragón
Chalet,Calle Hispano América,220000,6,242,Teruel,Aragón
Chalet,Plaza Plazuela,86000,3,87,Teruel,Aragón
Piso,Calle Mesón de Játiva,41100,2,65,Teruel,Aragón
Piso,Ronda de Teruel,37000,2,54,Teruel,Aragón
Piso,Calle Santa Pau,145300,3,116,Teruel,Aragón
Chalet,Calle Carretera,37000,3,101,Teruel,Aragón
Piso,Calle Hispano América,220000,6,239,Teruel,Aragón
Piso,Calle bronchales,99000,3,80,Teruel,Aragón
Piso,Calle Mayor,37000,3,56,Teruel,Aragón
Chalet,Calle Santa Bárbara,38000,4,274,Teruel,Aragón
Piso,Calle Subida San Vicente,66600,3,11898,Teruel,Aragón
Chalet,Celadas,125000,7,286,Teruel,Aragón
Piso,MAYOR,54840,2,70,Teruel,Aragón
Chalet,Calle de Luna,47000,4,0,Teruel,Aragón
Chalet,Peñarroya de Tastavins,195000,2,278,Teruel,Aragón
Chalet,Calle San Jaime 12,15500,3,113,Teruel,Aragón
Chalet,Beceite,45000,5,192,Teruel,Aragón
Chalet,Peñarroya de Tastavins,30000,2,127,Teruel,Aragón
Casa Rural,Cretas,550000,4,300,Teruel,Aragón
Casa Rural,Calaceite,33000,1,35,Teruel,Aragón
Casa Rural,Calle Callejuela 11,50000,5,183,Teruel,Aragón
Chalet,Valderrobres,108000,3,184,Teruel,Aragón
Casa Rural,La Portellada,26000,1,100,Teruel,Aragón
Chalet,Valderrobres,115000,3,124,Teruel,Aragón
Chalet,Calle San Miguel 25,355000,4,550,Teruel,Aragón
Casa Rural,Valderrobres,22000,1,45,Teruel,Aragón
Piso,Calle la Merced s/n,57800,2,74,Teruel,Aragón
Piso,Alcalá de la Selva,100000,3,84,Teruel,Aragón
Casa Rural,Valderrobres,18000,0,35,Teruel,Aragón
Casa Rural,Peñarroya de Tastavins,65000,1,515,Teruel,Aragón
Chalet,Beceite,200000,7,373,Teruel,Aragón
Chalet,Valderrobres,115000,3,124,Teruel,Aragón
Chalet,La Portellada,36000,1,307,Teruel,Aragón
Chalet,Valderrobres,45000,4,300,Teruel,Aragón
Casa Rural,Valderrobres,58000,1,220,Teruel,Aragón
Chalet,La Ginebrosa,85000,3,144,Teruel,Aragón
Chalet,Peñarroya de Tastavins,45000,4,432,Teruel,Aragón
Casa Rural,Valderrobres,22000,1,60,Teruel,Aragón
Casa Rural,Cretas,85000,1,100,Teruel,Aragón
Chalet,Torrecilla de Alcañiz,27500,1,252,Teruel,Aragón
Casa Rural,La Fresneda,24000,1,5000,Teruel,Aragón
Chalet,Cretas,85000,3,78,Teruel,Aragón
Piso,Cretas,80000,3,115,Teruel,Aragón
Chalet,Valderrobres,137750,3,216,Teruel,Aragón
Chalet,Valderrobres,65000,2,124,Teruel,Aragón
Casa Rural,Valderrobres,31750,1,30,Teruel,Aragón
Chalet,Calle San Miguel 25,355000,4,550,Teruel,Aragón
Chalet,Fuentespalda,110000,2,172,Teruel,Aragón
Duplex,Urbanización Vega de la Selva 1 1,123000,3,85,Teruel,Aragón
Chalet,Beceite,450000,4,346,Teruel,Aragón
Chalet,Peñarroya de Tastavins,20000,3,140,Teruel,Aragón
Casa Rural,La Portellada,26000,1,100,Teruel,Aragón
Chalet,Calle San Jaime 12,15500,3,112,Teruel,Aragón
Casa Rural,Calle San Roque,19900,3,105,Teruel,Aragón
Chalet,Cretas,75000,5,138,Teruel,Aragón
Chalet,Rafales,159000,2,184,Teruel,Aragón
Casa Rural,Cretas,550000,4,300,Teruel,Aragón
Casa Rural,Peñarroya de Tastavins,65000,1,515,Teruel,Aragón
Duplex,Cretas,65000,5,105,Teruel,Aragón
Piso,Alcañiz,46000,2,66,Teruel,Aragón
Casa Rural,Calle Callejuela 11,50000,5,192,Teruel,Aragón
Casa Rural,Valderrobres,70000,1,7,Teruel,Aragón
Chalet,Beceite,110000,6,180,Teruel,Aragón
Casa Rural,Calaceite,33000,1,35,Teruel,Aragón
Chalet,Calle Nueva,29000,3,170,Teruel,Aragón
Chalet,Valjunquera,60000,5,679,Teruel,Aragón
Casa Rural,Avenida de Zaragoza 52,100000,6,216,Teruel,Aragón
Chalet,Valdeltormo,29000,4,174,Teruel,Aragón
Duplex,Calle Arrabal 3,135000,2,78,Teruel,Aragón
Casa Rural,Calle Horno 24,50000,5,161,Teruel,Aragón
Casa Rural,La Portellada,35000,1,41,Teruel,Aragón
Chalet,Calaceite,40000,1,10,Teruel,Aragón
Chalet,Visiedo,74000,5,163,Teruel,Aragón
Casa Rural,La Fresneda,200000,0,183,Teruel,Aragón
Duplex,Calle Arrabal 3,135000,2,68,Teruel,Aragón
Casa Rural,La Cañada de Verich,69000,4,153,Teruel,Aragón
Chalet,Calle Rocasolano 45,52000,3,96,Teruel,Aragón
Piso,Calle San Miguel 8,135000,3,101,Teruel,Aragón
Chalet,Valdeltormo,29000,4,174,Teruel,Aragón
Piso,Camino de Gea,115000,2,75,Teruel,Aragón
Chalet,La Codoñera,24000,3,418,Teruel,Aragón
Piso,Ronda de Ambeles,155000,2,64,Teruel,Aragón
Chalet,Calle Rosario 14,12000,3,141,Teruel,Aragón
Ático,La Fresneda,148000,3,152,Teruel,Aragón
Chalet,Monreal del Campo,79000,4,133,Teruel,Aragón
Chalet,Valderrobres,64000,0,298,Teruel,Aragón
Chalet,Valjunquera,42000,4,130,Teruel,Aragón
Chalet,Peñarroya de Tastavins,45000,4,432,Teruel,Aragón
Chalet,Calle de Atras 12,55000,2,156,Teruel,Aragón
Chalet,Monroyo,145000,0,532,Teruel,Aragón
Chalet,Beceite,187000,5,277,Teruel,Aragón
Casa Rural,Valderrobres,105000,0,148,Teruel,Aragón
Casa Rural,Calle Rociadero,90000,5,161,Teruel,Aragón
Casa Rural,Calamocha,99500,5,180,Teruel,Aragón
Casa Rural,Lledo,390000,0,182,Teruel,Aragón
Casa Rural,ARRABAL 82,50000,3,116,Teruel,Aragón
Chalet,Torrecilla de Alcañiz,50000,1,241,Teruel,Aragón
Chalet,Peñarroya de Tastavins,60000,4,222,Teruel,Aragón
