Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
100919755,Dúplex en Calle San Torcuato,Duplex,"Precioso dúplex en Zamora Se vende maravilloso dúplex en una de las mejores zonas de Zamora. Podrás disfrutar de una maravillosa vivienda en pleno centro de la ciudad, además de ser un oasis de tranquilidad y silencio. Sin duda un espacio para disfrutar en tu día a día. Construido en el año 1994, en un edificio sin barreras arquitectónicas. La vivienda se encuentra en muy buen estado de conservación. Características: - Fabuloso dúplex de 100 m2 en Centro. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Contamos con todas las comodidades posibles de 3 habitaciones, todas ellas en la planta superior, un aseo y un baño, perfecto para una familia completa. - Cómodo y coqueto comedor, un lugar perfecto para descansar en los ratos libres. - Con una funcional cocina americana. - Agua cualiente con termo eléctrico individual para la vivienda. - Calefacción central. - Exterior. - Ascensor. - Muebles a medida en algunas estancias. Posibilidad de adquirir plaza de garaje y trastero en la misma finca. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy. com. AICAT número: 7922.",936176536,Calle San Torcuato,120000,3
101994534,Ático en Avenida de Portugal, 11,Ático,"Ático con superficie 91 m2 útiles. Un 5º con ascensor ( el ascensor no llega hasta la planta ático, siendo necesario subir el último piso por escaleras ). Ático con una ubicación privilegiada, con orientación este, situado en Avenida Portugal, a 3 minutos del centro, muy próximo a la Marina y a un paso del Paseo del río y con vistas, desde la terraza a la zona de los Tres Árboles/Ciudad Deportiva. Zona dotada con todos los servicios: Centro Médico, Parada Autobús Urbano, Supermercados, Colegios, Parques infantiles, Jardines.  Necesita Reforma. Salón de 19 m² con acceso a la terraza ( de 10 m² cerrada con amplios ventanales). 3 dormitorios, el principal con acceso a un balcón/galería de 3,6 m² (y 2 de ellos con armarios empotrados)  Cocina amueblada. 1 baño completo con plato de ducha. Terraza amplia cerrada dividida en 2 ambientes ( 10 m² con acceso desde el salón, la zona restante, otros 10 m² y unida a la cocina destinado a comedor/office o zona de relax, con amplios ventanales con magníficas vistas despejadas )  Con plaza de Garaje en el mismo edificio.  Suelos de Tarima. Ventanas Auminio. Calefacción central ( al igual que el agua caliente).  Gastos de Comunidad: 129 euros/mes ( gastos de calefacción incluida ). Con Certificado Energético.",923788694,Avenida de Portugal, 11,105000,3
101524343,Chalet en Za-302,Chalet,"Se trata de una encantadora casa de campo que requiere reformas, pero cuenta con magníficas vistas.  Está ubicada a solo 5 minutos del centro del pueblo y tiene una amplia parcela de más de 8500 metros cuadrados.  La casa tiene tres dormitorios, un baño y consta de dos plantas. Fue construida en 1900 y está en estado de conservación para reformar.  La propiedad se encuentra desocupada y ofrece orientación sur, lo que significa que recibe una buena cantidad de luz solar.   Si estás interesado en esta propiedad, te recomendamos contactarnos para obtener más detalles o concertar una visita. Este anuncio no es vinculante y puede contener errores, se muestra a título informativo y no contractual. REF: 1549.",923789145,ZA-302,75000,3
101770422,Casa rural en Calle Horno Codesal,Casa Rural,"De particular a particular y sin comisiones. Llámanos y visita esta vivienda. Gran casa de campo de 188 m² de superficie y 150 m² de parcela, en la que podrás disfrutar de tiempo al aire libre, en Manzanal de Arriba, provincia de Zamora. Por el espacio que te ofrece, esta casa es ideal para una familia con hijos.  Esta casa rural tiene dos plantas de altura y dispone de salón, tres habitaciones, dos baños, aseo, cocina amueblada, totalmente independiente del resto de estancias y equipada con electrodomésticos y bodega que se mantiene a 13 grados de temperatura durante todo el año. El inmueble es todo exterior, por su orientación sur, es una casa muy soleada en las horas centrales del día. También cuenta con jardín privado con pozo propio de sondeo, barbacoa, parcela con huerto y piscina climatizada con agua salada, todo lo necesario para disfrutar de los momentos de ocio en tu vivienda. Está situada en una vía de fácil acceso y tiene dos plazas de garaje espectaculares para que puedas aparcar con comodidad. Además de todo lo anterior, se incluyen cinco parcelas rústicas que dan derecho de acceso al coto de caza del Club Deportivo Sam Mamed de Manzanal. La vivienda, se vende amueblada y en buen estado, lista para comenzar la mudanza. En cuanto a las calidades, esta casa rural cuenta con calefacción de gasoil, cocina calefactora con salidas de ventilación, suelo de tarima, que da mucha calidez a la vivienda y suelo de cerámica resistente y fácil de limpiar.  Está situada cerca de Sierra Culebra, a 40 km de Portugal y 85 km de Zamora, un enclave perfecto para disfrutar de la naturaleza y desconectar. h1o3u7s7e5l3l.",919389411,Calle Horno Codesal,170000,3
99916779,Chalet en Calle Fragua,Chalet,"De particular a particular. Sin comisiones. Llámanos y visita esta vivienda.  Durante este verano escuchamos ofertas y vamos a estudiarlas para llegar a un acuerdo, si te interesa esta casa haz tu oferta. Precioso chalet adosado de 115 m² de superficie en tres plantas con una parcela de 255 m² de césped, donde instalamos en verano una piscina desmontable además de un garaje para cuatro coches, que podrás también transformar en bodega para las meriendas con tus amigos y disfrutar de tus ratos de ocio, en Santa Colomba de las Carabias, provincia de Zamora.  Por el espacio que te ofrece, este chalet es ideal para una familia con hijos. Esta casa tiene tres plantas de altura y se distribuye en amplio y luminoso salón con chimenea, cocina amueblada, absolutamente independiente del resto de estancias y equipada con electrodomésticos, cuatro dormitorios y dos cuartos de baño completos. Además, el chalet cuenta con balcón, que aporta espectacular luminosidad a toda la estancia, porche para las tardes de verano comiendo y cenando y se sale desde el salón, para disfrutar de luz natural en toda la estancia y trastero para que guardes todo aquello que necesites. en la planta de bajo cubierta abuhardillada con mas de 60 m² con posibilidades de hacer hasta tres habitaciones mas.  El inmueble es todo exterior, con jardín privado en el que aprovecharás el buen tiempo. Este chalet, está situado en una vía de fácil acceso, estamos justo al lado de la plaza mayor y tiene como te he dicho anteriormente 4 plazas de garaje para que puedas aparcar con mayor comodidad. La vivienda, se vende amueblada y en buen estado, lista para entrar a vivir. En cuanto a las calidades, este chalet cuenta con muy buenos acabados y calidades.  Situada en una zona muy tranquila, con todos los servicios en los alrededores, ven a verla te estamos esperando. h1o3u5s2e1l2l.",919389411,Calle Fragua,128000,4
95783881,Chalet,Chalet,"De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. Espaciosa casa de 149 m² de superficie, en Villalpando, provincia de Zamora. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.  Esta vivienda está disponible en alquiler con opción a compra. Esta casa tiene 3 plantas de altura y cuenta con un salón, una cocina amueblada, absolutamente independiente del resto de estancias y equipada con electrodomésticos, tres habitaciones, y un baño. Además, la casa cuenta con un patio con muchas posibilidades, preparado y acristalado, una práctica galería para aumentar el espacio y armarios empotrados para que puedas guardar tus cosas. El inmueble es todo exterior, cuenta con una bodega y buhardilla. Esta casa, se encuentra situada en una vía de fácil acceso. Además, por su orientación sur, es una casa muy soleada en las horas centrales del día.  La vivienda, se vende amueblada y en perfecto estado, lista para entrar a vivir. En cuanto a las calidades, esta casa cuenta con calefacción de suelo radiante, carpintería exterior de pvc y suelo de cerámica, resistente y fácil de limpiar.  Esta casa está situada en una zona bien comunicada, muy cerca de la parada de autobús. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro de salud, de un colegio, de comercios, supermercados y de todos los servicios.  h1o2u1s4e9l0l.",919389411,Villalpando,125000,3
101608167,Piso en Calle de la Era, 7,Piso,"¡Atención, amantes del confort y la comodidad! ¡Tenemos el hogar de tus sueños esperándote! Permíteme presentarte esta increíble vivienda de 123 m2, ubicada en un edificio de hormigón con acceso adaptado a personas de movilidad reducida y equipada con todas las comodidades que necesitas para una vida plena. Imagínate entrar a tu nuevo hogar y ser recibido por un amplio salón, perfecto para disfrutar de momentos de relax y entretenimiento con familia y amigos. Los tres dormitorios te brindarán ese espacio privado que tanto anhelas, ya sea para descansar plácidamente o para convertirlo en tu rincón personal. La cocina equipada es un verdadero paraíso culinario, donde podrás dar rienda suelta a tu creatividad gastronómica y preparar deliciosas comidas. Además, los dos baños te aseguran comodidad y privacidad, evitando las esperas matutinas y las prisas innecesarias. ¡Pero eso no es todo! Imagina relajarte en tu propia terraza de 20 m2, un espacio al aire libre donde podrás disfrutar del sol y el aire fresco sin salir de tu hogar. Es el lugar perfecto para cultivar tus plantas favoritas, disfrutar de una taza de café al amanecer o simplemente desconectar del ajetreo diario. Pero no solo nos preocupamos por tu bienestar interior, sino también por tus necesidades prácticas. El edificio cuenta con ascensor, facilitando tu movilidad y haciéndote la vida más cómoda. Además, no tendrás que preocuparte por el aparcamiento, ya que junto a la vivienda se incluye una plaza de garaje para coche grande. Y como un bono adicional, tendrás a tu disposición un trastero justo al lado de tu plaza de garaje, perfecto para almacenar tus pertenencias de forma ordenada y segura. Pero ahí no acaban las ventajas de esta espectacular vivienda. Los armarios empotrados te ofrecen un amplio espacio de almacenamiento, manteniendo tus pertenencias organizadas y tu hogar libre de desorden. La calefacción de gas natural te brinda el confort necesario en los meses más fríos, mientras que los suelos de tarima flotante añaden ese toque de elegancia y calidez que siempre has deseado. Y para tu tranquilidad y ahorro energético, las ventanas de PVC con cristales climalit te proporcionan un aislamiento acústico y térmico óptimo, creando un ambiente acogedor en cada rincón. No pierdas la oportunidad de adquirir este oasis de bienestar y calidad de vida. Llama ahora y conviértete en el orgulloso propietario de esta maravillosa vivienda de 123 m2. ¡Tu hogar de ensueño te está esperando! Este piso se encuentra en Calle de la Era, 7, 49190, Morales del Vino, Zamora, en la zona del Morales del Vino, en la planta 1. Es un piso soleado, construido en el año 2005, que tiene 123 m2 de los cuales 88.90 m2 son útiles y dispone de 3 habitaciones y 2 baños. Dispone de plaza garaje incluida, internet, armarios empotrados, exterior, cocina equipada, suelo parquet, buen estado, ventanas climalit, calefacción gas natural individual, terraza, trastero incluido, gas natural, acceso personas con movilidad reducida, suelo tarima, wifi, orientación sur, parking, puerta blindada, luminoso, antena tv, edificio con garaje, orientación norte, lavavajillas, estructura de hormigón, plaza para coche grande, ocupado, ascensor y calefacción individual.  InmobiliariaZamora  TtempuxInmobiliaria  Ttempux  MoralesDelVino  CasaSantander  InmobiliariaSantander  InmobiliariaGreen Somos Green Miramos por el Planeta por el Medio Ambiente, por la Sostenibilidad, por casas más Saludables y más Eficientes.",984260300,Calle de la Era, 7,119990,3
101116788,Piso en Los Lagares, 16,Piso,"TODO EXTERIOR: 3 DORMITORIOS, 2 BAÑOS, PLAZA GARAJE Y TRASTERO DE 40m2  “Encanto, cuidado y detalles”  En la parte alta de Benavente y a 2 minutos del centro histórico, justo en la calle de los Lagares encontramos en la tercera planta este cuidado y amplio piso. En una zona tranquila y cómoda, con colegio y comercios cercanos, está esta bonita vivienda, sin reformas pero revisada y totalmente rejuvenecida, esperando ser descubierta. Un espacioso recibidor nos invita a continuar nuestra visita para ver el gran salón-comedor que se abre frente a nosotros. Tras el salón aparece una gran y acogedora habitación principal con su baño en suite. A mano izquierda, según entramos, se abre el pasillo distribuidor que nos lleva a la cocina con acceso a un apacible balcón-terraza. Más adelante encontramos dos dormitorios exteriores y de muy buen tamaño, más el baño completo de uso común. Saliendo de la vivienda y subiendo solo 2 tramos de escaleras llegamos a la cuarta planta, donde los casi 40m2 de su trastero-buhardilla brindan un espacio extra para el disfrute, almacenamiento o ambas cosas. Una zona de juegos, despacho o un rincón donde evadirte. Un hogar asequible, bonito, agradable y listo para entrar a vivir. PRECIO NEGOCIABLE. COMUNIDAD Y CALEFACCIÓN: RECIENTEMENTE COLOCADOS CONTADORES INDIVIDUALES, PENDIENTE FIJAR CUOTA COMUNIDAD SIN CALEFACCIÓN. GASTOS LUZ TRASTERO, INCLUIDO EN RECIBO COMUNIDAD.",919386722,LOS LAGARES, 16,87000,3
101587916,Chalet en Plaza Mayor,Chalet,"Amplia casa de 116 m2 en Roelos de Sayago, provincia de Zamora.  Este casa tiene de altura y se distribuye en 1 salón, 3 habitaciones, 1 baño, y 1 cocina amueblada, equipada con electrodomésticos, americana, que ofrece gran amplitud a toda la estancia, reformada, muy aislada tanto para frío como calor. Además, el chalet cuenta con un patio para que puedas desayunar al aire libre. El inmueble es todo exterior. También cuenta con jardín en el que aprovecharas el buen tiempo. Esta casa tiene para que puedas aparcar con comodidad. Además, por su orientación sur, es una casa muy soleada en las horas centrales del día.  La vivienda se vende amueblada y en perfecto estado, lista para entrar a vivir. En cuanto a las calidades, esta casa cuenta con calidades buenas. Ubicada junto a la plaza y el ayto, en un entorno privilegiado, próximo a Aranda de Duero. En el pantano de la Almendra, con un turismo rural muy importante, para los amantes de la naturaleza. De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. h1o3u7s2e1l5l.",919381211,Plaza Mayor,42000,3
98606848,Piso en Calle de la Casa Mohina,Piso,"Estupendo dúplex con garaje, en una de las zonas mejor comunicadas de Zamora. En los alrededores encontrarás todos los servicios necesarios para el día a día.  En la planta baja de esta vivienda encontramos un amplio salón exterior con balcón, cocina con galería, también exterior y una pequeña despensa. En la primera planta se encuentra un baño con bañera y los 3 dormitorios, uno de ellos con otro baño tipo suite. Se trata de una cuarta planta con ascensor. Ventanas de aluminio, suelo de parqué y calefacción por suelo radiante. La vivienda es muy luminosa. Si quieres disfrutar de esta estupenda vivienda, solo tienes que llamarnos y concertaremos una cita para visitarla. (Consultar condiciones de venta en la agencia).",883870967,Calle de la Casa Mohina,79900,3
