Tipo de inmueble,Dirección,Precio,Habitaciones
Piso ,Plaza de Gabriel y Galán 7 ,319999 ,4
Piso ,Paseo de Carmelitas ,725000 ,8
Ático ,Calle Volta 11 ,210000 ,3
Piso ,Calle José Jáuregui 12 ,287000 ,4
Ático ,Calle Correhuela ,360000 ,3
Piso ,Calle San Mateo ,359000 ,7
Piso ,Plaza de Madrid ,120000 ,3
Piso ,Avenida de los Reyes de España 26 ,139000 ,1
Piso ,Calle Antonio García Boiza 13 ,115000 ,3
Piso ,Calle Saucelle 5 ,148000 ,3
Piso ,Calle Batuecas 17 ,105000 ,2
Piso ,JOAQUIN COSTA ,119900 ,3
Piso ,Calle jose manuel de villena ,229900 ,3
Ático ,Calle San Vicente ,220000 ,2
Ático ,Avenida Portugal ,405000 ,4
Piso ,barrio Sancti Spiritus-San Juan ,449000 ,4
Piso ,Paseo de Canalejas ,255000 ,4
Piso ,Paseo de Canalejas 11 ,293000 ,5
Piso ,Calle Orellana ,98000 ,2
Piso ,Paseo de San Vicente 36 ,215000 ,3
Piso ,Paseo Luis Cortés ,128500 ,2
Piso ,san patricio ,349900 ,3
Piso ,Calle Álvaro Gil 27 ,270000 ,4
Piso ,Paseo de Canalejas 74 ,258000 ,4
Piso ,Calle Santiago Diego Madrazo ,119000 ,1
Piso ,Calle María Auxiliadora ,365000 ,4
Duplex ,Calle la beira ,159500 ,3
Piso ,Paseo de la Estación ,190000 ,3
Piso ,Plaza del Santo ,395000 ,4
Piso ,Calle Perú ,198000 ,3
Piso ,Calle Batalla del Salado ,189000 ,3
Piso ,Calle Sánchez Llevot ,298000 ,3
Piso ,Calle Sol Oriente ,369999 ,6
Piso ,Calle Toreses ,110000 ,2
Piso ,Calle Pinto ,295000 ,2
Piso ,Calle Bermejeros ,297000 ,6
Piso ,Calle Bolívar ,122000 ,3
Ático ,barrio San Bernardo ,198000 ,2
Chalet ,Pizarrales ,129900 ,3
Piso ,barrio Labradores ,225000 ,4
Piso ,barrio San Esteban-San Cristobal ,240000 ,4
Piso ,Calle María Auxiliadora 13 ,245000 ,4
Chalet ,Pizarrales ,70000 ,3
Piso ,Ciudad Real ,110000 ,2
Piso ,Ronda de Sancti-Spiritus ,250000 ,2
Piso ,Via Gran 16 ,399950 ,7
Piso ,Calle Gómez Arias 9 ,149900 ,3
Piso ,Paseo del Doctor Torres Villarroel 51 ,250000 ,3
Piso ,Calle Galileo 18 ,168000 ,3
Piso ,Calle Víctor Pradera 6 ,135000 ,3
Piso ,Calle Corrales de Monroy 13 ,225000 ,2
Chalet ,Calle Pintor Celso Lagar 11 ,250000 ,5
Piso ,Paseo de la Estación 22 ,270000 ,3
Piso ,Calle Zamora s/n ,179999 ,1
Piso ,Calle Zamora 58 ,335000 ,2
Ático ,Paseo del Doctor Torres Villarroel 1 ,1099000 ,4
Piso ,Calle Ferral 2 ,147000 ,3
Piso ,Paseo de la Estación 22 ,275000 ,4
Piso ,Calle José Jáuregui 12 ,330000 ,4
Piso ,Paseo del Doctor Torres Villarroel 51 ,210000 ,4
Piso ,Pozo Amarillo 25 ,275000 ,3
Piso ,Avenida de Alfonso VI ,125000 ,2
Estudio ,Calle Arquitecto Repullés y Vargas 20 ,75500 ,0
Piso ,Calle Arroyo de la Lastra ,138600 ,2
Ático ,Calle Arroyo de la Lastra ,151200 ,2
Piso ,Paseo del Rollo ,155000 ,4
